sourceType,platformId,platformLabel,date,region,channel,sourceChannel,merchant,rawMerchant,brand,product,rawProduct,gmv,quantity,orders,orderId,users
full,taobao,淘宝闪购,2026-06-11,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,412.0,4,4,4,3
full,taobao,淘宝闪购,2026-06-11,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,506.0,5,5,5,5
full,taobao,淘宝闪购,2026-06-11,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,89.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,190.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,614.0,6,6,6,6
full,taobao,淘宝闪购,2026-06-11,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,109.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,82.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,200.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,188.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,105.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,89.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,555.0,5,5,5,4
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,95.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,95.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,179.8,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,华中-湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,186.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,636.0,6,6,6,6
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,399.0,4,4,4,4
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,99.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,103.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装12箱装,红乌苏11°P啤酒整箱620ml*12瓶,654.0,6,6,6,6
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,22.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,25.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,48.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,NX,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CBC-CQ,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,21.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,YN,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,23.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,50.8,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,45.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,43.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,23.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CBC-SC,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,21.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,48.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,48.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CBC-SC,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,21.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CBC-CQ,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,43.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,74.4,3,2,2,2
full,taobao,淘宝闪购,2026-06-11,CBC-SC,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,43.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,52.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,72.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-11,YN,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,69.0,3,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,45.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,74.4,3,3,3,3
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,43.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,48.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,21.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,48.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-11,CBC-SC,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,21.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CBC-SC,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,43.0,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,48.0,2,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,72.0,3,3,3,3
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,49.6,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,49.6,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB东南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CBC-CQ,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,43.0,2,2,2,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,23.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,49.6,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,49.6,2,2,2,2
full,taobao,淘宝闪购,2026-06-11,CBC-CQ,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,23.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,22.5,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华北,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB苏皖,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,24.8,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,华中-非湖南,惠宜选,仓店,惠宜选,,乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3听,74.4,3,2,2,2
full,taobao,淘宝闪购,2026-06-11,CIB东南,永辉,连锁超市,永辉超市,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,43.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB东南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,48.9,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,CIB华南,酒小二,酒类专营店,酒小二,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,51.0,1,1,1,1
full,taobao,淘宝闪购,2026-06-11,NX,永辉,连锁超市,永辉超市,,乌苏,红乌苏620ml大瓶装6箱装,红乌苏11°P啤酒620ml*6瓶,87.8,2,1,1,1
